Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_23 MA_71,-0.16958621500804982,0.9202009318873605,0.010447220078831284,76.0,3150.0,4936.0,0.0
MA_23 MA_72,-0.16958621500804855,0.9181996137201074,0.01044722007883128,74.0,3148.0,4936.0,0.0
MA_23 MA_73,-0.1190139882335491,0.9575206036310102,0.010440442307339629,72.0,3149.0,4936.0,0.0
MA_23 MA_74,-0.08768431595079947,0.959899804912989,0.010432085191783536,72.0,3148.0,4936.0,0.0
MA_23 MA_75,-0.08768431595079948,0.9675396284992202,0.010432085191783534,72.0,3143.0,4936.0,0.0
MA_23 MA_76,-0.14481974838291345,0.7097612995947618,0.010414669821771486,80.0,3137.0,4936.0,0.0
MA_23 MA_77,-0.10417507817255832,0.6864681942498065,0.010405917219228856,78.0,3136.0,4936.0,0.0
MA_23 MA_78,-0.1766795786468755,0.6896295214357058,0.010390746315112189,80.0,3134.0,4936.0,0.0
MA_23 MA_79,-0.17667957864687475,0.6985658312696437,0.010390746315112194,80.0,3133.0,4936.0,0.0
MA_23 MA_80,-0.2514788647235147,0.6203272693193513,0.01036010779616023,82.0,3133.0,4936.0,0.0
MA_23 MA_81,-0.2514788647235152,0.7177699184235768,0.010360107796160239,80.0,3131.0,4936.0,0.0
MA_23 MA_82,-0.2514788647235154,0.9085624723725059,0.010360107796160234,80.0,3130.0,4936.0,0.0
MA_23 MA_83,-0.21527980464996974,0.8247822742434558,0.010367530703735995,78.0,3122.0,4936.0,0.0
MA_23 MA_84,-0.21527980464996832,0.8867511348846944,0.010367530703735998,76.0,3126.0,4936.0,0.0
MA_23 MA_85,-0.2697383349659037,1.005950220934388,0.01035394589561057,72.0,3123.0,4936.0,0.0
MA_23 MA_86,-0.26973833496590444,1.086389423571004,0.010353945895610568,76.0,3129.0,4936.0,0.0
MA_23 MA_87,-0.2697383349659048,1.2171837113880688,0.010353945895610579,74.0,3140.0,4936.0,0.0
MA_23 MA_88,-0.2697383349659049,1.0264831443720817,0.010353945895610577,74.0,3136.0,4936.0,0.0
MA_23 MA_89,-0.26973833496590577,1.055871705078256,0.010353945895610568,72.0,3140.0,4936.0,0.0
MA_23 MA_90,-0.34604691269436016,1.1987098302407735,0.01039630009350966,72.0,3146.0,4936.0,0.0
MA_23 MA_91,-0.34604691269435944,1.261174370976466,0.010396300093509642,68.0,3155.0,4936.0,0.0
MA_23 MA_92,-0.2206501367809581,1.3765203720601553,0.010460290082818338,64.0,3161.0,4936.0,0.0
MA_23 MA_93,-0.09269604897910792,1.4124684007333328,0.010533413310920581,62.0,3172.0,4936.0,0.0
MA_23 MA_94,-0.10897562449178372,1.4993425884976084,0.010544077029021685,62.0,3189.0,4936.0,0.0
MA_23 MA_95,-0.10141472512157823,1.619429311910304,0.010544398621106685,62.0,3196.0,4936.0,0.0
MA_23 MA_96,0.08297304885446369,1.7072315834836065,0.01064574560663688,60.0,3203.0,4936.0,0.0
MA_23 MA_97,0.16249393556832697,1.8777795235023245,0.010693873810456117,58.0,3215.0,4936.0,0.0
MA_23 MA_98,0.08835304819267016,1.8768506971084942,0.010714235893932597,56.0,3220.0,4936.0,0.0
MA_23 MA_99,0.08835304819266751,1.9261067972542332,0.0107142358939326,54.0,3224.0,4936.0,0.0
MA_23 MA_100,0.08835304819266881,2.019786928104767,0.0107142358939326,56.0,3227.0,4936.0,0.0
MA_24 MA_34,0.34397346292915226,0.7663624346938616,0.010055816225568944,184.0,2967.0,4936.0,0.0
MA_24 MA_35,0.4208897912883218,0.8442875105179397,0.010026634434909596,180.0,2972.0,4936.0,0.0
MA_24 MA_36,0.5789687002837348,0.7637542506501358,0.01005772726983724,166.0,2980.0,4936.0,0.0
MA_24 MA_37,0.48140286181658754,0.740836876899601,0.010318288113689691,166.0,2984.0,4936.0,0.0
MA_24 MA_38,0.3333268981854611,0.7673657533153513,0.010091155694781929,160.0,2996.0,4936.0,0.0
MA_24 MA_39,0.34811228395603433,0.682066342731561,0.010107740516120112,158.0,2999.0,4936.0,0.0
MA_24 MA_40,0.4257543194674343,0.7315056869719887,0.010128688165982051,150.0,3000.0,4936.0,0.0
MA_24 MA_41,0.5036157995726911,0.9964640412569192,0.010154222857151894,148.0,3005.0,4936.0,0.0
MA_24 MA_42,0.25108020505794215,0.7793237389330887,0.010268665937417005,146.0,3024.0,4936.0,0.0
MA_24 MA_43,0.29412176747536617,0.5043683699498092,0.010284880492737588,138.0,3033.0,4936.0,0.0
MA_24 MA_44,0.27696965991795586,0.5545214100279234,0.010288784383844056,136.0,3048.0,4936.0,0.0
MA_24 MA_45,0.27696965991795736,0.5900873145645238,0.010288784383844053,134.0,3045.0,4936.0,0.0
MA_24 MA_46,0.31728224872877253,0.48203536940619696,0.010267253225345345,130.0,3041.0,4936.0,0.0
MA_24 MA_47,0.38495245113310134,0.6187746861853187,0.01028737072425428,124.0,3047.0,4936.0,0.0
MA_24 MA_48,0.3849524511331013,0.6749505719184332,0.010287370724254282,126.0,3047.0,4936.0,0.0
MA_24 MA_49,0.2997187370894705,0.707077677147224,0.010272544072457826,124.0,3046.0,4936.0,0.0
MA_24 MA_50,0.23196974362893302,0.7448421527838462,0.010300947081179134,120.0,3054.0,4936.0,0.0
MA_24 MA_51,0.22066029106271604,0.7689644132641504,0.010301559544994333,114.0,3070.0,4936.0,0.0
MA_24 MA_52,0.2812429509284531,0.956239109440151,0.01030568088953945,110.0,3067.0,4936.0,0.0
MA_24 MA_53,0.24420079504613368,1.0945861608514562,0.010312485284295288,104.0,3075.0,4936.0,0.0
MA_24 MA_54,0.12902895071579928,0.97170652812372,0.01026355684642886,106.0,3102.0,4936.0,0.0
MA_24 MA_55,0.018813376160523775,1.15445032800088,0.010323780126028524,102.0,3120.0,4936.0,0.0
MA_24 MA_56,0.018813376160523778,1.3193094023325012,0.010323780126028522,100.0,3134.0,4936.0,0.0
MA_24 MA_57,0.05810802075663175,1.5496689529647205,0.010331383500324953,96.0,3152.0,4936.0,0.0
MA_24 MA_58,-0.0006868423646094737,1.0412890287159158,0.010337476123611264,94.0,3163.0,4936.0,0.0
MA_24 MA_59,0.09673495575263717,1.002056319542337,0.010381006087102143,92.0,3168.0,4936.0,0.0
MA_24 MA_60,0.09580691938274448,0.84883056364446,0.01038138508983994,90.0,3174.0,4936.0,0.0
MA_24 MA_61,0.10718797289196567,0.8869567196794905,0.010391397872727779,84.0,3178.0,4936.0,0.0
MA_24 MA_62,0.0761364426069224,0.9133426908658122,0.010351573082321508,80.0,3177.0,4936.0,0.0
MA_24 MA_63,-0.04849920231063546,0.8797647577322849,0.010511684204259575,78.0,3173.0,4936.0,0.0
MA_24 MA_64,-0.04849920231063547,0.8983925241617114,0.010511684204259573,78.0,3167.0,4936.0,0.0
MA_24 MA_65,-0.1506064534464939,0.8326196069331588,0.01046638381722778,76.0,3162.0,4936.0,0.0
MA_24 MA_66,-0.10627891686674378,0.7759753199392174,0.010477016637682036,78.0,3166.0,4936.0,0.0
MA_24 MA_67,-0.14779101039947973,0.5999414136881631,0.010471658224261706,80.0,3160.0,4936.0,0.0
MA_24 MA_68,-0.1736282149179339,0.6646263223623687,0.010467934613935644,78.0,3158.0,4936.0,0.0
MA_24 MA_69,-0.15232715167567687,0.7405205389444789,0.010451431195166606,82.0,3156.0,4936.0,0.0
MA_24 MA_70,-0.15232715167567693,0.7919078882776083,0.0104514311951666,78.0,3151.0,4936.0,0.0
MA_24 MA_71,-0.17849809144472065,0.8547988685062775,0.010447609624999282,76.0,3150.0,4936.0,0.0
MA_24 MA_72,-0.17849809144471956,1.0379048916117894,0.010447609624999268,74.0,3150.0,4936.0,0.0
MA_24 MA_73,-0.14567202339932084,0.9069206438278408,0.010448038247180817,74.0,3147.0,4936.0,0.0
MA_24 MA_74,-0.1068950906927479,0.9201921681132206,0.01044004938558153,78.0,3141.0,4936.0,0.0
MA_24 MA_75,-0.08708679948091035,1.0233529698320667,0.010435760712391136,74.0,3143.0,4936.0,0.0
MA_24 MA_76,-0.14420632235427355,0.9026766908558226,0.010418352857860014,76.0,3140.0,4936.0,0.0
MA_24 MA_77,-0.10357166861014246,0.8100993318673859,0.010409602369702557,80.0,3127.0,4936.0,0.0
MA_24 MA_78,-0.14919166816732193,0.566809406440695,0.010398433280286064,78.0,3130.0,4936.0,0.0
MA_24 MA_79,-0.1491916681673232,0.7127927809065624,0.010398433280286069,78.0,3132.0,4936.0,0.0
MA_24 MA_80,-0.22419217875542302,0.7273915696934388,0.010367905942134884,78.0,3132.0,4936.0,0.0
MA_24 MA_81,-0.22987901230784538,0.8282176461019393,0.010367687429122141,80.0,3134.0,4936.0,0.0
MA_24 MA_82,-0.22987901230784533,0.8517052060110857,0.010367687429122143,80.0,3130.0,4936.0,0.0
MA_24 MA_83,-0.22987901230784608,0.8023146623740873,0.01036768742912214,80.0,3124.0,4936.0,0.0
MA_24 MA_84,-0.2785797143581283,0.8747417557519661,0.010354300334383242,74.0,3120.0,4936.0,0.0
MA_24 MA_85,-0.2785797143581297,0.9238924788703204,0.01035430033438324,72.0,3122.0,4936.0,0.0
MA_24 MA_86,-0.2785797143581298,1.1049612041216936,0.010354300334383238,70.0,3125.0,4936.0,0.0
MA_24 MA_87,-0.27857971435812756,1.1717266764178782,0.010354300334383245,70.0,3132.0,4936.0,0.0
MA_24 MA_88,-0.15142376729656332,1.2376635301769157,0.010441481149246642,68.0,3137.0,4936.0,0.0
MA_24 MA_89,-0.143418261952256,1.3532045334553202,0.010441072572684574,72.0,3141.0,4936.0,0.0
MA_24 MA_90,-0.19376650556828573,1.278161711255326,0.010447796744728339,70.0,3152.0,4936.0,0.0
MA_24 MA_91,-0.24788468659314644,1.297501725224718,0.010487287189073612,68.0,3159.0,4936.0,0.0
MA_24 MA_92,-0.20579756260067855,1.4675454106446852,0.010493821253850743,62.0,3169.0,4936.0,0.0
MA_24 MA_93,-0.14563120400407756,1.4323811158729898,0.010554269239993242,62.0,3182.0,4936.0,0.0
MA_24 MA_94,-0.01846018704853563,1.493008319126143,0.010619196328628457,58.0,3183.0,4936.0,0.0
MA_24 MA_95,-0.01084153728892743,1.620146590752689,0.010619486687747088,62.0,3195.0,4936.0,0.0
MA_24 MA_96,0.06373964650479916,1.8792765713895054,0.010662552688274096,58.0,3205.0,4936.0,0.0
MA_24 MA_97,0.12378515537635248,1.912011084711985,0.01072119446226053,54.0,3219.0,4936.0,0.0
MA_24 MA_98,0.07823924031692027,1.9323771480721694,0.010710873033679761,54.0,3223.0,4936.0,0.0
MA_24 MA_99,0.16671294686288163,1.98783452696565,0.01073013857911995,50.0,3227.0,4936.0,0.0
MA_24 MA_100,0.1667129468628817,2.1078364598916823,0.010730138579119945,50.0,3232.0,4936.0,0.0
MA_25 MA_35,0.4364435375908326,0.7430703227665301,0.010025320012805672,180.0,2964.0,4936.0,0.0
MA_25 MA_36,0.5855220497875291,0.6926408670883843,0.010058761638898612,174.0,2980.0,4936.0,0.0
MA_25 MA_37,0.23891458742638097,0.605288669452896,0.010075623690070198,160.0,2984.0,4936.0,0.0
MA_25 MA_38,0.23891458742638377,0.7257505963086224,0.010075623690070198,162.0,2981.0,4936.0,0.0
MA_25 MA_39,0.34482668655531035,0.8792587920282291,0.010110531407601554,162.0,2995.0,4936.0,0.0
MA_25 MA_40,0.22277206030390964,1.0475326755795238,0.01013978204687693,150.0,2996.0,4936.0,0.0
MA_25 MA_41,0.14789712188818627,0.6352778072392651,0.010237613848809843,148.0,2998.0,4936.0,0.0
MA_25 MA_42,0.14789712188818635,0.710706600161934,0.010237613848809838,144.0,3019.0,4936.0,0.0
MA_25 MA_43,0.1567522593254851,0.6137700246834532,0.010250076222170161,138.0,3032.0,4936.0,0.0
MA_25 MA_44,0.30604245809698943,0.8741356089778378,0.010251240661439714,134.0,3050.0,4936.0,0.0
MA_25 MA_45,0.282790785799925,0.5263440514400406,0.010248818075655534,130.0,3048.0,4936.0,0.0
MA_25 MA_46,0.35027964544592083,0.5694854606981483,0.010269059089156188,130.0,3054.0,4936.0,0.0
MA_25 MA_47,0.28737598281518706,0.7508945726120468,0.010251574167900568,128.0,3058.0,4936.0,0.0
MA_25 MA_48,0.30882733552448755,0.6950774607460424,0.010316741367630718,132.0,3060.0,4936.0,0.0
MA_25 MA_49,0.30882733552448627,0.7687804532092273,0.010316741367630715,126.0,3054.0,4936.0,0.0
MA_25 MA_50,0.1711020665183921,0.992218974456555,0.010272127688725067,124.0,3060.0,4936.0,0.0
MA_25 MA_51,0.1609450023467769,1.0097305552223395,0.010272711749266097,114.0,3066.0,4936.0,0.0
MA_25 MA_52,0.16539388795184992,1.0215245974823786,0.010272273222092307,106.0,3071.0,4936.0,0.0
MA_25 MA_53,0.36741129445622606,1.0808191910620302,0.010325972605341719,106.0,3075.0,4936.0,0.0
MA_25 MA_54,0.28700949008510385,0.7894761009582809,0.010405536503602852,106.0,3101.0,4936.0,0.0
MA_25 MA_55,0.30747124807159276,0.9609199227081779,0.010403318227099575,98.0,3116.0,4936.0,0.0
MA_25 MA_56,0.2707236351280657,1.025862020133205,0.010404246714690299,98.0,3131.0,4936.0,0.0
MA_25 MA_57,0.23008768460429574,1.1313171461926634,0.010412466802587358,92.0,3144.0,4936.0,0.0
MA_25 MA_58,0.23008768460429305,1.218467727237222,0.010412466802587358,94.0,3157.0,4936.0,0.0
MA_25 MA_59,0.23115763488114724,1.1700759082929362,0.01041246010110671,90.0,3172.0,4936.0,0.0
MA_25 MA_60,0.17933368070310837,1.035222703653531,0.010403642885874606,84.0,3180.0,4936.0,0.0
MA_25 MA_61,0.07613644260692244,0.9874437194887602,0.010351573082321501,84.0,3176.0,4936.0,0.0
MA_25 MA_62,-0.0938157782313154,0.882240724575803,0.010500827702604963,80.0,3172.0,4936.0,0.0
MA_25 MA_63,-0.14037642842912573,0.9411758602357034,0.01046698593058393,78.0,3172.0,4936.0,0.0
MA_25 MA_64,-0.15060645344649437,0.7160276778522248,0.010466383817227793,78.0,3166.0,4936.0,0.0
MA_25 MA_65,-0.1595306271169103,0.8546057779514955,0.010466779888490135,76.0,3171.0,4936.0,0.0
MA_25 MA_66,-0.11526179646003555,0.8931735722506686,0.010477429344022869,76.0,3171.0,4936.0,0.0
MA_25 MA_67,-0.1736282149179339,0.9523269549087712,0.010467934613935644,78.0,3166.0,4936.0,0.0
MA_25 MA_68,-0.2328153844670908,0.8400239280967539,0.0104871376440899,84.0,3161.0,4936.0,0.0
MA_25 MA_69,-0.1523271516756756,0.8210614620315004,0.0104514311951666,78.0,3157.0,4936.0,0.0
MA_25 MA_70,-0.22829271651408406,0.9532751840153106,0.0104606395408448,78.0,3155.0,4936.0,0.0
MA_25 MA_71,-0.21830184950964904,1.0268347843408923,0.010464096882074858,76.0,3155.0,4936.0,0.0
MA_25 MA_72,-0.21830184950964876,0.841481226842786,0.010464096882074838,76.0,3150.0,4936.0,0.0
MA_25 MA_73,-0.19524181333642893,0.8230532914992419,0.010461296918725832,76.0,3144.0,4936.0,0.0
MA_25 MA_74,-0.19524181333642965,0.850920164683902,0.010461296918725828,74.0,3138.0,4936.0,0.0
MA_25 MA_75,-0.17580105424113485,0.8342848624295915,0.010457092250514456,76.0,3136.0,4936.0,0.0
MA_25 MA_76,-0.19961287086854237,0.8376269696119008,0.010431443339130278,76.0,3138.0,4936.0,0.0
MA_25 MA_77,-0.15945250896171043,0.9096319403359854,0.010422801418410482,80.0,3131.0,4936.0,0.0
MA_25 MA_78,-0.2046539620475252,0.9805300855120065,0.010411537489315375,76.0,3123.0,4936.0,0.0
MA_25 MA_79,-0.15493109679947997,0.8532132979773219,0.010398233871051795,76.0,3124.0,4936.0,0.0
MA_25 MA_80,-0.10227126562673006,0.772812765392751,0.010454490731461527,76.0,3122.0,4936.0,0.0
MA_25 MA_81,-0.1022712656267307,0.8065187670594132,0.01045449073146153,76.0,3134.0,4936.0,0.0
MA_25 MA_82,-0.15142376729656265,0.7542937078861431,0.010441481149246644,76.0,3133.0,4936.0,0.0
MA_25 MA_83,-0.15237561605334793,0.857759680057012,0.010441472526132662,80.0,3125.0,4936.0,0.0
MA_25 MA_84,-0.15237561605334787,0.813764384235125,0.010441472526132667,76.0,3117.0,4936.0,0.0
MA_25 MA_85,-0.2019130284234837,0.9247078130641706,0.010454725256359498,70.0,3122.0,4936.0,0.0
MA_25 MA_86,-0.2019130284234837,0.9348983568995375,0.010454725256359498,70.0,3125.0,4936.0,0.0
MA_25 MA_87,-0.20191302842348316,0.9829780012183464,0.01045472525635949,70.0,3127.0,4936.0,0.0
MA_25 MA_88,-0.15237561605334782,1.0859924837300263,0.01044147252613267,70.0,3133.0,4936.0,0.0
MA_25 MA_89,-0.15237561605334796,1.1521053602828135,0.01044147252613266,70.0,3143.0,4936.0,0.0
MA_25 MA_90,-0.19698954468151,1.1066132976785714,0.010466772120938456,70.0,3151.0,4936.0,0.0
MA_25 MA_91,-0.25096666405567536,1.1252101644959414,0.010506182598115444,70.0,3150.0,4936.0,0.0
MA_25 MA_92,-0.21905007440021448,1.180411392934213,0.010512081290692653,60.0,3163.0,4936.0,0.0
MA_25 MA_93,-0.20897869035238287,1.3387632458394143,0.010512711533871162,58.0,3181.0,4936.0,0.0
MA_25 MA_94,-0.09418575849969298,1.3127775913599278,0.010565082771675624,58.0,3186.0,4936.0,0.0
MA_25 MA_95,-0.05645617074908749,1.3832750615760236,0.010584048612703416,58.0,3187.0,4936.0,0.0
MA_25 MA_96,-0.026920292241156548,1.6054138276594818,0.01060308795546342,56.0,3197.0,4936.0,0.0
MA_25 MA_97,0.25538954293677363,1.6361102120681337,0.01070243503643532,56.0,3211.0,4936.0,0.0
MA_25 MA_98,0.2553895429367737,1.790688948125458,0.010702435036435318,54.0,3213.0,4936.0,0.0
MA_25 MA_99,0.2553895429367737,1.7566189018314429,0.010702435036435318,54.0,3219.0,4936.0,0.0
MA_25 MA_100,0.20889988758814818,1.7570270037169773,0.010692336860625479,50.0,3224.0,4936.0,0.0
MA_26 MA_36,0.344125396372146,0.7726633942970638,0.0098080761867063,176.0,2966.0,4936.0,0.0
MA_26 MA_37,0.2776164603675229,0.9637738864562637,0.010082072706817784,162.0,2991.0,4936.0,0.0
MA_26 MA_38,0.2190925222798062,0.9170151927010275,0.01006630548360419,158.0,2997.0,4936.0,0.0
MA_26 MA_39,0.12013491654400751,0.8619062506540325,0.010154580464996194,156.0,2991.0,4936.0,0.0
MA_26 MA_40,0.07429748019126524,0.8134046353069493,0.010220932624027727,160.0,3004.0,4936.0,0.0
MA_26 MA_41,0.02846824312999646,0.6968451275030085,0.010184921252852273,152.0,2996.0,4936.0,0.0
MA_26 MA_42,0.09874521548763411,0.7345540525400702,0.010178750804853016,142.0,3010.0,4936.0,0.0
MA_26 MA_43,0.12449308987408737,0.6437882721885404,0.010181532444295838,138.0,3030.0,4936.0,0.0
MA_26 MA_44,0.12449308987409027,0.7639878833149694,0.010181532444295828,136.0,3036.0,4936.0,0.0
MA_26 MA_45,0.2954136256947228,0.6436699390227167,0.010253042752371454,136.0,3053.0,4936.0,0.0
MA_26 MA_46,0.3114523703619738,0.8029799087379206,0.010252416625918243,130.0,3057.0,4936.0,0.0
MA_26 MA_47,0.19883311008939783,0.7677761363767308,0.010287325455707555,128.0,3063.0,4936.0,0.0
MA_26 MA_48,0.07449519330684799,0.8635710359183704,0.010238754094148424,130.0,3062.0,4936.0,0.0
MA_26 MA_49,0.15679374147029107,1.0153317790417238,0.010276281726881907,130.0,3065.0,4936.0,0.0
MA_26 MA_50,0.15679374147029237,0.8746183363526143,0.01027628172688191,124.0,3067.0,4936.0,0.0
MA_26 MA_51,0.2927246296482166,1.104300758108347,0.010299454830604115,116.0,3067.0,4936.0,0.0
MA_26 MA_52,0.3716738907294023,1.1033246524932325,0.010312671702272617,106.0,3068.0,4936.0,0.0
MA_26 MA_53,0.44567302360521754,1.0513369164808055,0.010337937990036654,102.0,3086.0,4936.0,0.0
MA_26 MA_54,0.38714652255723303,1.0175715221517474,0.010343389746471863,104.0,3088.0,4936.0,0.0
MA_26 MA_55,0.2718012994953281,0.858786149097005,0.010404238365111966,98.0,3114.0,4936.0,0.0
MA_26 MA_56,0.2311576348811484,1.0022037028689632,0.010412460101106719,100.0,3129.0,4936.0,0.0
MA_26 MA_57,0.1274493468033202,1.1919211093466404,0.010360644689567546,94.0,3143.0,4936.0,0.0
MA_26 MA_58,0.08326732292828123,1.3126042042250687,0.010351280449650615,92.0,3155.0,4936.0,0.0
MA_26 MA_59,0.07613644260692101,1.2583503735455652,0.010351573082321514,92.0,3161.0,4936.0,0.0
MA_26 MA_60,0.07613644260691968,1.1438888312439714,0.010351573082321508,86.0,3172.0,4936.0,0.0
MA_26 MA_61,-0.01853471252748308,1.0320835114740614,0.010306662608402335,84.0,3179.0,4936.0,0.0
MA_26 MA_62,-0.14037642842912584,1.3477479853507717,0.01046698593058392,82.0,3176.0,4936.0,0.0
MA_26 MA_63,-0.1506064534464916,1.1146378707319191,0.010466383817227799,78.0,3175.0,4936.0,0.0
MA_26 MA_64,-0.15060645344649384,1.0278748875446726,0.010466383817227783,78.0,3175.0,4936.0,0.0
MA_26 MA_65,-0.14121324384373904,0.9532227982198627,0.010473743991574408,76.0,3172.0,4936.0,0.0
MA_26 MA_66,-0.17362821491793454,0.9453380542111078,0.010467934613935645,76.0,3175.0,4936.0,0.0
MA_26 MA_67,-0.23281538446709094,1.0580543742291493,0.010487137644089893,74.0,3180.0,4936.0,0.0
MA_26 MA_68,-0.2813659806543219,0.9918278730435821,0.010500156420392483,76.0,3176.0,4936.0,0.0
MA_26 MA_69,-0.22829271651408403,1.0805034628119365,0.010460639540844802,80.0,3166.0,4936.0,0.0
MA_26 MA_70,-0.19233316800397302,1.2104380973395745,0.010467958157337393,74.0,3161.0,4936.0,0.0
MA_26 MA_71,-0.2183018495096485,1.1703469896122423,0.01046409688207485,76.0,3153.0,4936.0,0.0
MA_26 MA_72,-0.20090289883715698,0.850664168111851,0.010461087075577052,76.0,3146.0,4936.0,0.0
MA_26 MA_73,-0.20090289883715573,0.9147770753818769,0.010461087075577049,76.0,3142.0,4936.0,0.0
MA_26 MA_74,-0.17394697513058646,1.0040287172759408,0.010457234861855144,74.0,3131.0,4936.0,0.0
MA_26 MA_75,-0.04674430651943903,1.0412982895688763,0.010543006648716937,72.0,3131.0,4936.0,0.0
MA_26 MA_76,-0.0076059251029236535,0.9763704223490477,0.010534927806370888,76.0,3130.0,4936.0,0.0
MA_26 MA_77,-0.07242143501035077,1.1212223263154253,0.01051756274916505,74.0,3127.0,4936.0,0.0
MA_26 MA_78,-0.07727735274033239,0.8636002293829075,0.010497845610193872,74.0,3125.0,4936.0,0.0
MA_26 MA_79,-0.07823570519222259,0.9082474869418424,0.010497840031623951,74.0,3115.0,4936.0,0.0
MA_26 MA_80,-0.1531745671900659,0.8736370910382638,0.010467825650688104,74.0,3121.0,4936.0,0.0
MA_26 MA_81,-0.1531745671900666,0.7498078013657494,0.010467825650688099,74.0,3128.0,4936.0,0.0
MA_26 MA_82,-0.20191302842348366,0.7828846757726944,0.0104547252563595,80.0,3130.0,4936.0,0.0
MA_26 MA_83,-0.20191302842348433,0.8280693365025857,0.0104547252563595,74.0,3133.0,4936.0,0.0
MA_26 MA_84,-0.15795189657971165,0.8882209593677148,0.010465424791588995,76.0,3127.0,4936.0,0.0
MA_26 MA_85,-0.15795189657971107,0.8757125201948566,0.01046542479158899,78.0,3123.0,4936.0,0.0
MA_26 MA_86,-0.1370460683550932,0.9291141397488996,0.010463132265410317,70.0,3119.0,4936.0,0.0
MA_26 MA_87,-0.12325981139929962,0.7528433038508464,0.010462149888875057,70.0,3123.0,4936.0,0.0
MA_26 MA_88,-0.12325981139930157,0.7697732906239791,0.010462149888875064,68.0,3129.0,4936.0,0.0
MA_26 MA_89,-0.12325981139930031,0.7725112599634334,0.010462149888875057,70.0,3140.0,4936.0,0.0
MA_26 MA_90,-0.13924699866276197,0.8697719833382525,0.010460699722333275,70.0,3152.0,4936.0,0.0
MA_26 MA_91,-0.20952429024059274,1.1252113909722352,0.010503420494263855,66.0,3167.0,4936.0,0.0
MA_26 MA_92,-0.152720633662047,1.1013579865038357,0.010531622703666166,64.0,3164.0,4936.0,0.0
MA_26 MA_93,-0.12040557483416904,1.2232897566896823,0.010537369072127257,60.0,3172.0,4936.0,0.0
MA_26 MA_94,-0.11019624642109084,1.3306158308841773,0.010537954249923237,58.0,3181.0,4936.0,0.0
MA_26 MA_95,-0.05347386221246558,1.2701661898586551,0.01055508623442784,60.0,3186.0,4936.0,0.0
MA_26 MA_96,0.054678724162882685,1.3661313437901863,0.010628002921458896,56.0,3197.0,4936.0,0.0
